observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-21T23:46:05.708022Z,2025-04-21T23:46:05.714177Z,6.155 ms,6.923731543624159 ms,5.876 ms,35.522 ms,149
2025-04-21T23:46:10.708012Z,2025-04-21T23:46:10.714456Z,6.444 ms,6.9205333333333305 ms,5.876 ms,35.522 ms,150
2025-04-21T23:46:15.709012Z,2025-04-21T23:46:15.715123Z,6.111 ms,6.915172185430461 ms,5.876 ms,35.522 ms,151
2025-04-21T23:46:20.710988Z,2025-04-21T23:46:20.717185Z,6.197 ms,6.910447368421051 ms,5.876 ms,35.522 ms,152
2025-04-21T23:46:25.710976Z,2025-04-21T23:46:25.717039Z,6.063 ms,6.904908496732023 ms,5.876 ms,35.522 ms,153
2025-04-21T23:46:30.713902Z,2025-04-21T23:46:30.719771Z,5.869 ms,6.898181818181815 ms,5.869 ms,35.522 ms,154
2025-04-21T23:46:35.712422Z,2025-04-21T23:46:35.718768Z,6.346 ms,6.8946193548387065 ms,5.869 ms,35.522 ms,155
2025-04-21T23:46:40.717855Z,2025-04-21T23:46:40.724052Z,6.197 ms,6.890147435897433 ms,5.869 ms,35.522 ms,156
2025-04-21T23:46:45.720054Z,2025-04-21T23:46:45.726632Z,6.577999999999999 ms,6.888159235668786 ms,5.869 ms,35.522 ms,157
2025-04-21T23:46:50.718806Z,2025-04-21T23:46:50.724936Z,6.13 ms,6.883360759493668 ms,5.869 ms,35.522 ms,158
2025-04-21T23:46:55.719908Z,2025-04-21T23:46:55.726223Z,6.315 ms,6.8797861635220094 ms,5.869 ms,35.522 ms,159
2025-04-21T23:47:00.722186Z,2025-04-21T23:47:00.728521Z,6.335 ms,6.876381249999996 ms,5.869 ms,35.522 ms,160
2025-04-21T23:47:05.726846Z,2025-04-21T23:47:05.732719Z,5.872999999999999 ms,6.870149068322978 ms,5.869 ms,35.522 ms,161
2025-04-21T23:47:10.727750Z,2025-04-21T23:47:10.734119Z,6.369 ms,6.867055555555552 ms,5.869 ms,35.522 ms,162
2025-04-21T23:47:15.730782Z,2025-04-21T23:47:15.736902Z,6.119999999999999 ms,6.8624723926380335 ms,5.869 ms,35.522 ms,163
2025-04-21T23:47:20.729786Z,2025-04-21T23:47:20.736411Z,6.625 ms,6.8610243902439 ms,5.869 ms,35.522 ms,164
2025-04-21T23:47:25.739635Z,2025-04-21T23:47:25.746050Z,6.415 ms,6.85832121212121 ms,5.869 ms,35.522 ms,165
2025-04-21T23:47:30.738666Z,2025-04-21T23:47:30.744873Z,6.207 ms,6.854397590361444 ms,5.869 ms,35.522 ms,166
2025-04-21T23:47:35.740694Z,2025-04-21T23:47:35.746983Z,6.289000000000001 ms,6.851011976047902 ms,5.869 ms,35.522 ms,167
2025-04-21T23:47:40.746942Z,2025-04-21T23:47:40.753153Z,6.211 ms,6.847202380952379 ms,5.869 ms,35.522 ms,168
2025-04-21T23:47:45.749527Z,2025-04-21T23:47:45.755744Z,6.2170000000000005 ms,6.843473372781062 ms,5.869 ms,35.522 ms,169
2025-04-21T23:47:50.753560Z,2025-04-21T23:47:50.771887Z,18.326999999999998 ms,6.911023529411763 ms,5.869 ms,35.522 ms,170
2025-04-21T23:47:55.754610Z,2025-04-21T23:47:55.760796Z,6.186 ms,6.906783625730992 ms,5.869 ms,35.522 ms,171
2025-04-21T23:48:00.751553Z,2025-04-21T23:48:00.757980Z,6.4270000000000005 ms,6.903994186046509 ms,5.869 ms,35.522 ms,172
2025-04-21T23:48:05.759508Z,2025-04-21T23:48:05.765589Z,6.0809999999999995 ms,6.899236994219651 ms,5.869 ms,35.522 ms,173
2025-04-21T23:48:10.761551Z,2025-04-21T23:48:10.767184Z,5.633 ms,6.89195977011494 ms,5.633 ms,35.522 ms,174
2025-04-21T23:48:15.762533Z,2025-04-21T23:48:15.768793Z,6.26 ms,6.888348571428568 ms,5.633 ms,35.522 ms,175
