observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T18:54:49.364566Z,2025-04-20T18:54:49.429856Z,65.29 ms,67.43009032258067 ms,45.602999999999994 ms,106.27000000000001 ms,155
2025-04-20T18:54:49.399710Z,2025-04-20T18:54:49.466048Z,66.338 ms,67.42308974358977 ms,45.602999999999994 ms,106.27000000000001 ms,156
2025-04-20T18:54:49.436184Z,2025-04-20T18:54:49.501984Z,65.8 ms,67.4127515923567 ms,45.602999999999994 ms,106.27000000000001 ms,157
2025-04-20T18:54:49.472463Z,2025-04-20T18:54:49.542787Z,70.324 ms,67.43117721518989 ms,45.602999999999994 ms,106.27000000000001 ms,158
2025-04-20T18:54:49.508415Z,2025-04-20T18:54:49.579560Z,71.145 ms,67.45453459119499 ms,45.602999999999994 ms,106.27000000000001 ms,159
2025-04-20T18:54:49.545284Z,2025-04-20T18:54:49.614421Z,69.137 ms,67.46505 ms,45.602999999999994 ms,106.27000000000001 ms,160
2025-04-20T18:54:49.589492Z,2025-04-20T18:54:49.648732Z,59.24 ms,67.41396273291926 ms,45.602999999999994 ms,106.27000000000001 ms,161
2025-04-20T18:54:49.624263Z,2025-04-20T18:54:49.684127Z,59.864 ms,67.36735802469136 ms,45.602999999999994 ms,106.27000000000001 ms,162
2025-04-20T18:54:49.659026Z,2025-04-20T18:54:49.725546Z,66.52 ms,67.36215950920246 ms,45.602999999999994 ms,106.27000000000001 ms,163
2025-04-20T18:54:49.695215Z,2025-04-20T18:54:49.760832Z,65.61699999999999 ms,67.35151829268293 ms,45.602999999999994 ms,106.27000000000001 ms,164
2025-04-20T18:54:49.731306Z,2025-04-20T18:54:49.795971Z,64.665 ms,67.33523636363637 ms,45.602999999999994 ms,106.27000000000001 ms,165
2025-04-20T18:54:49.766185Z,2025-04-20T18:54:49.830711Z,64.526 ms,67.31831325301206 ms,45.602999999999994 ms,106.27000000000001 ms,166
