observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T19:31:01.073943Z,2025-04-20T19:31:01.130396Z,56.453 ms,133.55547159090912 ms,53.021 ms,731.082 ms,176
2025-04-20T19:31:01.111216Z,2025-04-20T19:31:01.167956Z,56.74 ms,133.12148587570624 ms,53.021 ms,731.082 ms,177
2025-04-20T19:31:01.149237Z,2025-04-20T19:31:01.204599Z,55.362 ms,132.68463483146067 ms,53.021 ms,731.082 ms,178
2025-04-20T19:31:01.186277Z,2025-04-20T19:31:01.240032Z,53.754999999999995 ms,132.24368715083799 ms,53.021 ms,731.082 ms,179
2025-04-20T19:31:01.222153Z,2025-04-20T19:31:01.275139Z,52.986 ms,131.80336666666668 ms,52.986 ms,731.082 ms,180
2025-04-20T19:31:01.257560Z,2025-04-20T19:31:01.338612Z,81.05199999999999 ms,131.5229723756906 ms,52.986 ms,731.082 ms,181
2025-04-20T19:31:01.300303Z,2025-04-20T19:31:01.363114Z,62.81100000000001 ms,131.14543406593407 ms,52.986 ms,731.082 ms,182
2025-04-20T19:31:01.345497Z,2025-04-20T19:31:01.423222Z,77.72500000000001 ms,130.85351912568308 ms,52.986 ms,731.082 ms,183
2025-04-20T19:31:01.405905Z,2025-04-20T19:31:01.459614Z,53.709 ms,130.4342554347826 ms,52.986 ms,731.082 ms,184
2025-04-20T19:31:01.442025Z,2025-04-20T19:31:01.499939Z,57.914 ms,130.04225405405407 ms,52.986 ms,731.082 ms,185
2025-04-20T19:31:01.477764Z,2025-04-20T19:31:01.534062Z,56.298 ms,129.6457795698925 ms,52.986 ms,731.082 ms,186
2025-04-20T19:31:01.515996Z,2025-04-20T19:31:01.569937Z,53.941 ms,129.2409411764706 ms,52.986 ms,731.082 ms,187
2025-04-20T19:31:01.552330Z,2025-04-20T19:31:01.605334Z,53.004000000000005 ms,128.83542553191492 ms,52.986 ms,731.082 ms,188
2025-04-20T19:31:01.587846Z,2025-04-20T19:31:01.656218Z,68.372 ms,128.51551322751325 ms,52.986 ms,731.082 ms,189
2025-04-20T19:31:01.623925Z,2025-04-20T19:31:01.691925Z,68.0 ms,128.19701052631584 ms,52.986 ms,731.082 ms,190
2025-04-20T19:31:01.660905Z,2025-04-20T19:31:01.721937Z,61.032000000000004 ms,127.84536125654455 ms,52.986 ms,731.082 ms,191
2025-04-20T19:31:01.703524Z,2025-04-20T19:31:01.756521Z,52.997 ms,127.45552604166672 ms,52.986 ms,731.082 ms,192
